#fasta1,fasta2,score,opening,extension
sequences/prot-0262.fa,sequences/prot-0540.fa,67.0,-8,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,57.0,-8,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,51.0,-8,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,49.0,-8,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,74.0,-9,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,56.0,-9,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,49.0,-9,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,42.0,-9,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,42.0,-9,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,65.0,-10,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,50.0,-10,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,43.0,-10,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-10,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-10,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,60.0,-11,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,46.0,-11,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-11,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-11,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-11,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,50.0,-12,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,42.0,-12,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-12,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-12,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-12,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,45.0,-13,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-13,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-13,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-13,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-13,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,41.0,-14,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-14,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-14,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-14,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-14,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-15,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-15,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-15,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-15,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-15,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-16,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-16,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-16,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-16,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-16,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-17,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-17,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-17,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-17,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-17,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-18,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-18,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-18,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-18,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-18,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-19,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-19,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-19,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-19,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-19,-5
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-20,-1
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-20,-2
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-20,-3
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-20,-4
sequences/prot-0262.fa,sequences/prot-0540.fa,40.0,-20,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,191.0,-2,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,162.0,-2,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,179.0,-1,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,225.0,-1,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,193.0,-1,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,146.0,-2,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,171.0,-1,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,166.0,-1,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,137.0,-2,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,130.0,-2,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,160.0,-3,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,137.0,-3,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,110.0,-3,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,122.0,-3,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,105.0,-3,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,137.0,-4,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,117.0,-4,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,103.0,-4,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,95.0,-4,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,116.0,-5,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,90.0,-4,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,99.0,-5,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,90.0,-5,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,84.0,-5,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,79.0,-5,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,97.0,-6,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,86.0,-6,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,78.0,-6,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,73.0,-6,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,68.0,-6,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,85.0,-7,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,76.0,-7,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,68.0,-7,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,62.0,-7,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-7,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-8,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-8,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,76.0,-8,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-8,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-8,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,62.0,-9,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-9,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-9,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-9,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-10,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-9,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-10,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-10,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-10,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-10,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-11,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-11,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-11,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-11,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-11,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-12,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-12,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-12,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-12,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-13,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-12,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-13,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-13,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-13,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-13,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-14,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-14,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-14,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-14,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-14,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-15,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-15,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-15,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-15,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-15,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-16,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-16,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-16,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-16,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-16,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-17,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-17,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-17,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-18,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-17,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-17,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-18,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-18,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-18,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-18,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-19,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-19,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-19,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-19,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-19,-5
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-20,-1
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-20,-2
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-20,-3
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-20,-4
sequences/prot-0286.fa,sequences/prot-0641.fa,60.0,-20,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,161.0,-2,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,221.0,-1,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,196.0,-2,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,145.0,-2,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,187.0,-1,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,257.0,-1,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,192.0,-1,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,204.0,-1,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,140.0,-2,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,129.0,-3,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,118.0,-3,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,115.0,-3,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,137.0,-2,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,151.0,-3,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,112.0,-3,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,128.0,-4,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,97.0,-4,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,109.0,-4,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,112.0,-5,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,94.0,-4,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,91.0,-5,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,92.0,-4,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,81.0,-5,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,77.0,-5,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,74.0,-5,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,96.0,-6,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,66.0,-6,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,58.0,-6,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,73.0,-6,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,62.0,-6,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,81.0,-7,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,60.0,-7,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,55.0,-7,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,51.0,-7,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,48.0,-7,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,50.0,-8,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,69.0,-8,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,43.0,-8,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,45.0,-8,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,42.0,-8,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,59.0,-9,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,43.0,-9,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,40.0,-9,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,36.0,-9,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,38.0,-9,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,50.0,-10,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,38.0,-10,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,36.0,-10,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,35.0,-10,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,44.0,-11,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-11,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,35.0,-10,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-11,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-11,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-11,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,38.0,-12,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-12,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-12,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-12,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-12,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-13,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-13,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-13,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-13,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-13,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-14,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-14,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-14,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-14,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-14,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-15,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-15,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-15,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-15,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-15,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-16,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-16,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-16,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-16,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-16,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-17,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-17,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-17,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-17,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-17,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-18,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-18,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-18,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-18,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-19,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-18,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-19,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-19,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-19,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-19,-5
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-20,-1
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-20,-2
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-20,-3
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-20,-4
sequences/prot-0305.fa,sequences/prot-0785.fa,34.0,-20,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,143.0,-1,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,133.0,-1,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,157.0,-1,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,108.0,-2,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,131.0,-1,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,137.0,-2,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,175.0,-1,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,117.0,-2,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,100.0,-3,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,103.0,-2,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,86.0,-3,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,97.0,-2,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,81.0,-3,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,70.0,-4,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,76.0,-3,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,71.0,-3,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,63.0,-4,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,56.0,-4,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,57.0,-4,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,56.0,-4,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,51.0,-5,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,48.0,-5,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,48.0,-5,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,48.0,-5,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,48.0,-5,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,44.0,-6,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,42.0,-6,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,42.0,-6,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,40.0,-7,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,42.0,-6,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,42.0,-6,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,38.0,-7,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,38.0,-7,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,38.0,-7,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,34.0,-8,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,38.0,-7,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,36.0,-8,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,34.0,-8,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,34.0,-8,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,34.0,-8,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,34.0,-9,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,33.0,-9,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,32.0,-9,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,32.0,-9,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,32.0,-9,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,33.0,-10,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,31.0,-10,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,32.0,-10,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,31.0,-10,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,31.0,-10,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,32.0,-11,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,31.0,-11,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,30.0,-11,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,30.0,-11,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,30.0,-11,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,31.0,-12,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,30.0,-12,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-12,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-12,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-12,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,30.0,-13,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-13,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-13,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-13,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-13,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-14,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-14,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-14,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-14,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-14,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-15,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-15,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-15,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-15,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-15,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-16,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-16,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-16,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-16,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-16,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-17,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-17,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-17,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-17,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-17,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-18,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-18,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-18,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-18,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-18,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-19,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-19,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-19,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-19,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-19,-5
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-20,-1
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-20,-3
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-20,-2
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-20,-4
sequences/prot-0326.fa,sequences/prot-0712.fa,29.0,-20,-5
sequences/prot-0346.fa,sequences/prot-0063.fa,84.0,-1,-4
sequences/prot-0346.fa,sequences/prot-0063.fa,84.0,-1,-5
sequences/prot-0346.fa,sequences/prot-0063.fa,100.0,-1,-2
sequences/prot-0346.fa,sequences/prot-0063.fa,90.0,-1,-3
sequences/prot-0346.fa,sequences/prot-0063.fa,101.0,-2,-1
sequences/prot-0346.fa,sequences/prot-0063.fa,80.0,-2,-2
sequences/prot-0346.fa,sequences/prot-0063.fa,123.0,-1,-1
sequences/prot-0346.fa,sequences/prot-0063.fa,75.0,-2,-3
sequences/prot-0346.fa,sequences/prot-0063.fa,71.0,-2,-4
sequences/prot-0346.fa,sequences/prot-0063.fa,70.0,-2,-5
sequences/prot-0346.fa,sequences/prot-0063.fa,78.0,-3,-1
sequences/prot-0346.fa,sequences/prot-0063.fa,71.0,-3,-2
sequences/prot-0346.fa,sequences/prot-0063.fa,58.0,-3,-5
sequences/prot-0346.fa,sequences/prot-0063.fa,70.0,-4,-1
sequences/prot-0346.fa,sequences/prot-0063.fa,61.0,-3,-4
sequences/prot-0346.fa,sequences/prot-0063.fa,65.0,-3,-3
sequences/prot-0346.fa,sequences/prot-0063.fa,64.0,-4,-2
sequences/prot-0346.fa,sequences/prot-0063.fa,58.0,-4,-3
sequences/prot-0346.fa,sequences/prot-0063.fa,54.0,-4,-4
sequences/prot-0346.fa,sequences/prot-0063.fa,55.0,-5,-2
sequences/prot-0346.fa,sequences/prot-0063.fa,50.0,-4,-5
sequences/prot-0346.fa,sequences/prot-0063.fa,60.0,-5,-1
sequences/prot-0346.fa,sequences/prot-0063.fa,51.0,-5,-3
sequences/prot-0346.fa,sequences/prot-0063.fa,47.0,-5,-4
